lig_id,ligand_name,exp_id,ref,substrate_comb,metal,substrate_1,substrate_2,solvent,temperature,"substrate_1_amount (gas: bar, liqu: mmol, solid: g)",substrate_2_amount,base,base_equiv_to_cat,additive,additive_equiv,substrate_ratio,volume_ml,activity_kg_mol,yield,mn,time_hr,incorporatio_ratio,ton
409,p-o-140,1594,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethylene1-hexene,Pd,ethylene,1-hexene,PhCl,80,8.106,40,,,,,,,285,,14100,1,4,
38,p-o-2,1595,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneacrylic acid,Pd,ethylene,acrylic acid,PhCl,80,8.106,10,,,,,,,11.5,,4100,1,3.8,
407,p-o-138,1596,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneacrylic acid,Pd,ethylene,acrylic acid,PhCl,80,8.106,10,,,,,,,29,,7000,1,4.6,
408,p-o-139,1597,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneacrylic acid,Pd,ethylene,acrylic acid,PhCl,80,8.106,10,,,,,,,23.5,,8300,1,4.8,
408,p-o-139,1598,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneacrylic acid,Pd,ethylene,acrylic acid,PhCl,80,8.106,20,,,,,,,7,,3300,1,5.1,
407,p-o-138,1599,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneacrylic acid,Pd,ethylene,acrylic acid,PhCl,80,8.106,20,,,,,,,12,,4700,1,6.3,
408,p-o-139,1600,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneacrylic acid,Pd,ethylene,acrylic acid,PhCl,80,8.106,20,,,,,,,21.5,,5300,1,6.8,
409,p-o-140,1601,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneacrylic acid,Pd,ethylene,acrylic acid,PhCl,80,8.106,20,,,,,,,3.5,,7300,1,3.5,
38,p-o-2,1602,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)8COOH,Pd,ethylene,CH2CH(CH2)8COOH,PhCl,80,8.106,40,,,,,,,7.5,,3000,1,6.5,
407,p-o-138,1603,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)8COOH,Pd,ethylene,CH2CH(CH2)8COOH,PhCl,80,8.106,40,,,,,,,33,,2300,1,7.3,
408,p-o-139,1604,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)8COOH,Pd,ethylene,CH2CH(CH2)8COOH,PhCl,80,8.106,40,,,,,,,46.5,,3300,1,7.5,
409,p-o-140,1605,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)8COOH,Pd,ethylene,CH2CH(CH2)8COOH,PhCl,80,8.106,40,,,,,,,15.5,,3300,1,5,
38,p-o-2,1606,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneNB-COOH,Pd,ethylene,NB-COOH,PhCl,80,8.106,40,,,,,,,0,,0,1,0,
408,p-o-138,1607,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneNB-COOH,Pd,ethylene,NB-COOH,PhCl,80,8.106,40,,,,,,,6,,36500,1,3.9,
409,p-o-139,1608,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneNB-COOH,Pd,ethylene,NB-COOH,PhCl,80,8.106,40,,,,,,,9,,40700,1,4.8,
38,p-o-2,1609,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)9OH,Pd,ethylene,CH2CH(CH2)9OH,PhCl,80,8.106,40,,,,,,,28,,4700,1,3.2,
407,p-o-138,1610,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)9OH,Pd,ethylene,CH2CH(CH2)9OH,PhCl,80,8.106,40,,,,,,,40,,5300,1,4.8,
408,p-o-139,1611,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)9OH,Pd,ethylene,CH2CH(CH2)9OH,PhCl,80,8.106,40,,,,,,,45.5,,4800,1,7.4,
409,p-o-140,1612,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneCH2CH(CH2)9OH,Pd,ethylene,CH2CH(CH2)9OH,PhCl,80,8.106,40,,,,,,,35.5,,4200,1,4.8,
38,p-o-2,1613,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneethylene glycol monoacrylate,Pd,ethylene,ethylene glycol monoacrylate,PhCl,80,8.106,20,,,,,,,14.5,,6300,1,4.1,
408,p-o-138,1614,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneethylene glycol monoacrylate,Pd,ethylene,ethylene glycol monoacrylate,PhCl,80,8.106,20,,,,,,,24,,8500,1,4.4,
409,p-o-139,1615,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneethylene glycol monoacrylate,Pd,ethylene,ethylene glycol monoacrylate,PhCl,80,8.106,20,,,,,,,17,,9800,1,5.2,
38,p-o-2,1616,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneN-isopropylacrylamide,Pd,ethylene,N-isopropylacrylamide,PhCl,80,8.106,6,,,,,,,0,,0,1,0,
409,p-o-139,1617,"Angew.Chem.Int.Ed.2017,56,14672–14676",ethyleneN-isopropylacrylamide,Pd,ethylene,N-isopropylacrylamide,PhCl,80,8.106,6,,,,,,,2.5,,7700,1,3.4,
38,p-o-2,1618,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,80,2,none,,,,,,,1137,,6300,0.5,none,
38,p-o-2,1619,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,80,5,none,,,,,,,2811,,12600,0.5,none,
38,p-o-2,1620,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,80,7.5,none,,,,,,,2823,,18200,0.5,none,
38,p-o-2,1621,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,80,10,none,,,,,,,2880,,13100,0.5,none,
38,p-o-2,1622,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,80,2,none,,,,,,,600,,11200,0.5,none,
38,p-o-2,1623,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,80,5,none,,,,,,,851,,16600,0.5,none,
38,p-o-2,1624,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,80,10,none,,,,,,,1114,,19500,0.5,none,
256,p-o-71,1625,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenenone,Pd,ethylene,none,toluene,90,2,none,,,,,,,3180,,11300,0.5,none,
38,p-o-2,1626,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,5,30,,,,,,,41,,2400,1,9.6,
38,p-o-2,1627,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,5,30,,,,,,,129,,2500,1,9.4,
38,p-o-2,1628,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,5,60,,,,,,,68,,4300,1,23,
38,p-o-2,1629,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,5,125,,,,,,,37,,3100,1,35,
38,p-o-2,1630,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,5,250,,,,,,,18,,1800,1,52,
38,p-o-2,1631,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,10,250,,,,,,,33,,2800,1,36,
38,p-o-2,1632,"J. AM. CHEM. SOC. 2009, 131, 422–423",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,95,15,375,,,,,,,36,,3000,1,34,
343,n-n-48,1633,"Organometallics 2005, 24, 1145-1155",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,,0,,133000,20,none,
344,n-n-49,1634,"Organometallics 2005, 24, 1145-1155",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,,12,,286000,20,none,
345,n-n-50,1635,"Organometallics 2005, 24, 1145-1155",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,,15,,307000,20,none,
307,n-n-25,1636,"Organometallics 2005, 24, 1145-1155",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,,42,,358000,20,none,
346,n-n-51,1637,"Organometallics 2005, 24, 1145-1155",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,,17,,271000,20,none,
348,n-n-53,1638,"Organometallics 2005, 24, 1145-1155",ethylenenone,Pd,ethylene,none,toluene,25,1.01325,none,,,,,,,32,,462000,20,none,
343,n-n-48,1639,"Organometallics 2005, 24, 1145-1155",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,4.8,,,,,,,0.0432,,6400,6.5,0.1,
344,n-n-49,1640,"Organometallics 2005, 24, 1145-1155",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,4.8,,,,,,,0.1726,,17000,6.5,0.5,
345,n-n-50,1641,"Organometallics 2005, 24, 1145-1155",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,4.8,,,,,,,0.561,,33000,6.5,0.7,
307,n-n-25,1642,"Organometallics 2005, 24, 1145-1155",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,4.8,,,,,,,0.561,,56000,6.5,0.5,
346,n-n-51,1643,"Organometallics 2005, 24, 1145-1155",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,4.8,,,,,,,0.6905,,62000,6.5,0.7,
347,n-n-52,1644,"Organometallics 2005, 24, 1145-1155",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,4.8,,,,,,,0.7336,,41000,6.5,0.6,
348,n-n-53,1645,"Organometallics 2005, 24, 1145-1155",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,25,1.01325,4.8,,,,,,,0.7768,,66000,6.5,0.9,
349,p-o-128,1646,"Polym. Chem., 2017, 8, 6272–6276",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,1285,,24600,1,none,
350,p-o-129,1647,"Polym. Chem., 2017, 8, 6272–6276",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,1410,,17600,1,none,
351,p-o-130,1648,"Polym. Chem., 2017, 8, 6272–6276",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,28,,4600,1,none,
352,p-o-131,1649,"Polym. Chem., 2017, 8, 6272–6276",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,0,,0,1,none,
353,p-o-132,1650,"Polym. Chem., 2017, 8, 6272–6276",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,0,,0,1,none,
349,p-o-128,1651,"Polym. Chem., 2017, 8, 6272–6276",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,8.106,20,,,,,,,28,,14400,1,6,
350,p-o-129,1652,"Polym. Chem., 2017, 8, 6272–6276",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,8.106,20,,,,,,,27.5,,10000,1,6,
349,p-o-128,1653,"Polym. Chem., 2017, 8, 6272–6276",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,toluene,80,8.106,20,,,,,,,15,,11900,1,9,
349,p-o-128,1654,"Polym. Chem., 2017, 8, 6272–6276",ethyleneCH2CH(CH2)4Cl,Pd,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,20,,,,,,,175,,8100,1,6,
349,p-o-128,1655,"Polym. Chem., 2017, 8, 6272–6276",ethyleneCH2CH(CH2)9OH,Pd,ethylene,CH2CH(CH2)9OH,toluene,80,8.106,20,,,,,,,58.5,,13300,1,4,
350,p-o-129,1656,"Polym. Chem., 2017, 8, 6272–6276",ethyleneCH2CH(CH2)9OH,Pd,ethylene,CH2CH(CH2)9OH,toluene,80,8.106,20,,,,,,,80,,7800,1,3,
349,p-o-128,1657,"Polym. Chem., 2017, 8, 6272–6276",ethyleneCH2CH(CH2)8COOH,Pd,ethylene,CH2CH(CH2)8COOH,toluene,80,8.106,20,,,,,,,44,,7000,1,3,
350,p-o-129,1658,"Polym. Chem., 2017, 8, 6272–6276",ethyleneCH2CH(CH2)8COOH,Pd,ethylene,CH2CH(CH2)8COOH,toluene,80,8.106,20,,,,,,,41.5,,5000,1,3,
354,c-o-11,1659,"Polym J 53, 1057–1060 (2021) ",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,40,2,,,,,,,2.367,,11700,3,1.1,
354,c-o-11,1660,"Polym J 53, 1057–1060 (2021) ",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,40,2,,,,,,,4.293,,1400,3,1.3,
354,c-o-11,1661,"Polym J 53, 1057–1060 (2021) ",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,40,2,,,,,,,5.453,,1400,3,1.4,
354,c-o-11,1662,"Polym J 53, 1057–1060 (2021) ",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,40,2,,,,,,,4.333,,1500,3,1.3,
354,c-o-11,1663,"Polym J 53, 1057–1060 (2021) ",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,40,2,,,,,,,5.197,,1100,3,0.77,
354,c-o-11,1664,"Polym J 53, 1057–1060 (2021) ",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,100,40,2,,,,,,,2.247,,900,3,0.3,
89,p-o-15,1665,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,2500,,13700,1,none,
90,p-o-16,1666,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,400,,14200,1,none,
355,p-o-133,1667,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,150,,35700,1,none,
91,p-o-17,1668,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,250,,17700,1,none,
356,p-o-134,1669,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,8.106,none,,,,,,,600,,11700,1,none,
90,p-o-16,1670,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,1.01325,none,,,,,,,200,,6500,1,none,
90,p-o-16,1671,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,2.0265,none,,,,,,,350,,7400,1,none,
90,p-o-16,1672,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,80,5.06625,none,,,,,,,350,,8900,1,none,
90,p-o-16,1673,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,40,8.106,none,,,,,,,15,,17100,1,none,
90,p-o-16,1674,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,60,8.106,none,,,,,,,100,,24200,1,none,
90,p-o-16,1675,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenenone,Pd,ethylene,none,toluene,100,8.106,none,,,,,,,700,,3500,1,none,
89,p-o-15,1676,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,8.106,20,,,,,,,16.7,,6100,6,6.8,
90,p-o-16,1677,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,8.106,20,,,,,,,10.8,,7400,6,1.7,
355,p-o-133,1678,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,8.106,20,,,,,,,0.8,,5700,6,4.4,
91,p-o-17,1679,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,8.106,20,,,,,,,3.3,,3000,6,2.1,
356,p-o-134,1680,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,toluene,80,8.106,20,,,,,,,12.5,,5900,6,1.5,
89,p-o-15,1681,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,8.106,20,,,,,,,7.5,,2800,6,6.3,
90,p-o-16,1682,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethyleneacrylic acid,Pd,ethylene,acrylic acid,toluene,80,8.106,20,,,,,,,1.7,,5100,6,2,
89,p-o-15,1683,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,80,8.106,20,,,,,,,5.8,,2800,6,4.4,
90,p-o-16,1684,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenebutyl vinyl ether,Pd,ethylene,butyl vinyl ether,toluene,80,8.106,20,,,,,,,3.3,,9200,6,1.5,
89,p-o-15,1685,"Angew. Chem. Int. Ed. 2018, 57, 3094.",ethylenemethyl methacrylate,Pd,ethylene,methyl methacrylate,toluene,80,8.106,20,,,,,,,1.7,,5700,6,0.2,
357,n-n-54,1686,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,30,4.053,none,,,,,,40,96,,1500,3,none,
357,n-n-54,1687,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,50,4.053,none,,,,,,40,132,,300,3,none,
358,n-n-55,1688,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,30,4.053,none,,,,,,40,81,,1700,3,none,
358,n-n-55,1689,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,50,4.053,none,,,,,,40,111,,300,3,none,
359,n-n-56,1690,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,30,4.053,none,,,,,,40,92,,1300,3,none,
359,n-n-56,1691,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,50,4.053,none,,,,,,40,106,,300,3,none,
360,n-n-57,1692,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,30,4.053,none,,,,,,40,94,,1400,3,none,
360,n-n-57,1693,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,50,4.053,none,,,,,,40,127,,300,3,none,
361,n-n-58,1694,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,30,4.053,none,,,,,,40,76,,185600,3,none,
361,n-n-58,1695,"Organometallics 2021, 40, 17, 3033–3041",ethylenenone,Pd,ethylene,none,dcm,50,4.053,none,,,,,,40,129,,163100,3,none,
357,n-n-54,1696,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,10,,,,,,20,21.7,,300,12,3.2,
357,n-n-54,1697,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,20,,,,,,20,5.3,,400,12,10.2,
358,n-n-55,1698,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,10,,,,,,20,18.6,,300,12,3.4,
358,n-n-55,1699,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,20,,,,,,20,5,,400,12,9.8,
359,n-n-56,1700,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,10,,,,,,20,16.9,,300,12,2.8,
359,n-n-56,1701,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,20,,,,,,20,4.9,,300,12,6.5,
360,n-n-57,1702,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,10,,,,,,20,9.3,,300,12,2.8,
360,n-n-57,1703,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,20,,,,,,20,3.1,,300,12,7.1,
361,n-n-58,1704,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,10,,,,,,20,15.1,,2300,12,3.8,
361,n-n-58,1705,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,20,,,,,,20,3.9,,1700,12,7.8,
361,n-n-58,1706,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,30,,,,,,20,1.8,,1000,12,12.9,
361,n-n-58,1707,"Organometallics 2021, 40, 17, 3033–3041",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,40,4.053,40,,,,,,20,1.3,,800,12,15.2,
362,n-n-59,1708,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,15,0.206843,none,,,,,,30,10.4,,16800,2,none,
362,n-n-59,1709,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,25,0.206843,none,,,,,,30,14.2,,40300,2,none,
362,n-n-59,1710,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,35,0.206843,none,,,,,,30,21.7,,31700,2,none,
362,n-n-59,1711,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,45,0.206843,none,,,,,,30,26.5,,24600,2,none,
362,n-n-59,1712,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,55,0.206843,none,,,,,,30,29.6,,24200,2,none,
362,n-n-59,1713,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,65,0.206843,none,,,,,,30,22.8,,12200,2,none,
362,n-n-59,1714,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,80,0.206843,none,,,,,,30,19.5,,7000,2,none,
362,n-n-59,1715,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,100,0.206843,none,,,,,,30,6.7,,3000,2,none,
362,n-n-59,1716,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,25,5.17107,none,,,,,,30,67.7,,50400,2,none,
362,n-n-59,1717,"Macromolecules 2017, 50, 15, 5661–5669",ethylenenone,Pd,ethylene,none,dcm,25,20.6843,none,,,,,,30,76.5,,54200,2,none,
362,n-n-59,1718,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,15,0.206843,33,,,,,,30,3.108,,33000,6,1.35,
362,n-n-59,1719,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,0.206843,33,,,,,,30,3.583,,36300,6,1.84,
362,n-n-59,1720,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,35,0.206843,33,,,,,,30,1.992,,17900,6,3.14,
362,n-n-59,1721,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,50,0.206843,33,,,,,,30,1.208,,12600,6,4.64,
362,n-n-59,1722,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,0.206843,16.5,,,,,,30,4.425,,39200,6,1.01,
362,n-n-59,1723,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,0.206843,66,,,,,,30,1.308,,13400,6,4.32,
362,n-n-59,1724,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,5.17107,110,,,,,,50,24.15,,32700,1,0.69,
362,n-n-59,1725,"Macromolecules 2017, 50, 15, 5661–5669",ethylenemethyl acrylate,Pd,ethylene,methyl acrylate,dcm,25,20.6843,220,,,,,,50,30.8,,31100,0.5,0.55,
362,n-n-59,1726,"Macromolecules 2017, 50, 15, 5661–5669",ethylenebutyl acrylate,Pd,ethylene,butyl acrylate,dcm,25,0.206843,33,,,,,,30,1.825,,20700,6,2.03,
362,n-n-59,1727,"Macromolecules 2017, 50, 15, 5661–5669",ethylenedodecyl acrylate,Pd,ethylene,dodecyl acrylate,dcm,25,0.206843,33,,,,,,30,2.333,,17100,6,2.66,
363,n-n-60,1728,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,14,,15600,3,none,
363,n-n-60,1729,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,50,4,none,,,,,,40,32.3,,10100,3,none,
364,n-n-61,1730,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,17.3,,53600,3,none,
364,n-n-61,1731,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,50,4,none,,,,,,40,55,,46400,3,none,
365,n-n-62,1732,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,18.7,,41800,3,none,
365,n-n-62,1733,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,50,4,none,,,,,,40,47.3,,10300,3,none,
366,n-n-63,1734,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,14,,68400,3,none,
366,n-n-63,1735,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,50,4,none,,,,,,40,47.3,,46600,3,none,
367,n-n-64,1736,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,24.3,,63400,3,none,
367,n-n-64,1737,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,50,4,none,,,,,,40,36.7,,54200,3,none,
368,n-n-65,1738,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,77,,124000,3,none,
368,n-n-65,1739,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,50,4,none,,,,,,40,298,,51600,3,none,
369,n-n-66,1740,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,17.7,,56800,3,none,
369,n-n-66,1741,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,50,4,none,,,,,,40,47,,73900,3,none,
309,n-n-27,1742,"J. Catal. 2021, 393, 51-59",ethylenenone,Pd,ethylene,none,dcm,30,4,none,,,,,,40,37.7,,30500,3,none,
